title,summary,url,img_url
3 nejlepší KPIs pro měření marketingu | Mňamka #172,"Jak zajistit, aby bylo vaše marketingové úsilí úspěšné? Zaměřme se na marketingové metriky! Kde začít? Vše začíná stanovením cílů. V tomto článku najdete tři nejdůležitější marketingové cíle a k nim také KPIs, které u každého z nich můžete měřit. Mohou posloužit jako taková kuchařka, kterou lze upravit a přizpůsobit pro váš business!",https://www.linkedin.com/pulse/3-best-kpis-measuring-your-marketing-success-bernard-marr/?trk=eml-email_series_follow_newsletter_01-hero-1-title_link&,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-05-07-v-90851.png
Open source hra pro výuku Gitu | Mňamka #173,"Dnes už si žádný vývojář nedokáže představit svůj život bez Gitu. Systém správy verzí je skvělá věc! My ho používáme třeba v rámci našeho ETL Bizzflow. Git je hodně flexibilní nástroj, je dobré ho umět správně používat a vytěžit tak jeho potenciál. Narazili jsme na open source hru Oh My Git! Podporuje ji macOs, Linux i Windows. Pojďme si pohrát a ještě se něco nového přiučit!",https://www.root.cz/zpravicky/open-source-hra-pro-vyuku-gitu/,no image
Když vidím dataset poprvé| Mňamka #174,"Máte na stole nový dataset. Kde začít, abyste svou datovou analýzu postavili na kvalitních základech? Patrikovi už nějaký ten dataset rukama prošel a dal dohromady své best practices!",https://www.bizztreat.com/blog/kdyz-vidim-dataset-poprve-mnamka-174,https://www.bizztreat.com/files/responsive/360/0/markus-spiske-iar-afb0qqw-unsplash.jpg
8 vlastností analytické mysli | Mňamka #175,"Produktivita se rovná osvobození mysli od vnějšího rozptýlení. Jasně... jenže... kdo má hodně analytickou mysl tak ví, že to není tak easy. Nadměrné přemýšlení je možné „zkrotit“.  Vyžaduje to vědomé úsilí a duševní sílu. S čím bojují lidé, kterým mozek jede a analyzuje až moc? Co dělat, abychom se hodili zpátky do rovnováhy?",https://joshldoman.medium.com/dissecting-the-mind-of-an-overthinker-be74948e6d7c,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-05-12-v-100858.png
"10 tipů pro zefektivnění lékařské praxe, včetně automatického plánování reportů| Mňamka #176","Lékařská praxe je komplexní job. Je potřeba na něj nahlížet jako na každý jiný business. Zajistit vše okolo a přitom se naplno věnovat pacientům není úplně jednoduchý úkol. Je důležité zvládnout mj. obchodní stránku věci. Fakturace, objednávání zdravotnického a kancelářského materiálu, zpracování mezd, pojištění atd. Zaměřme se na efektivitu celého procesu. Tady je pár tipů, které mohou pomoci uvolnit ruce zdravotníkům. A práce s daty tu má své nezastupitelné místo.",https://go.christiansteven.com/bi-blog/power-bi/10-tips-for-improving-healthcare-at-your-practice-including-automated-report-scheduling,https://www.bizztreat.com/files/responsive/360/0/stethoscope-2617701-1920.jpg
DBT vs. Dataform | Mňamka #177,"DBT a Dataform – dvě hodně podobné technologie, které vám dokážou pomoci s transformací dat v rámci ELT přístupu. Pro spoustu use cases skvělá věc! Obě technologie mají mnoho společného. V čem vede Dataform a v čem má navrch DBT? Verča si na to posvítila!",https://www.bizztreat.com/blog/dbt-vs-dataform-mnamka-177,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-05-19-v-120029.png
Cesta k data fluency ve firmě | Mňamka #178,"Firmy, které ovládají umění data fluency vědí, jak přeměnit hromady nezpracovaných dat na užitečné informace protože rozumí tomu, jak data interpretovat, vědí, která data jsou/nejsou k dispozici a jak je správně používat. Data fluency jde proti představě, že pouze několik vybraných lidí ve firmě je „strážcem“ dat. Místo toho informace šíří a rozšiřuje přístup k datům napříč celou firmou. Týmy mají možnost rychlejšího a efektivnějšího rozhodování. Jak se k tomu posunout?",https://www.juiceanalytics.com/writing/keys-to-data-fluency-right-tools-for-the-jobs,no image
Datové modelování v Power BI | Mňamka #179,"Proč se zamýšlet nad datovým modelem? Proč modelovat v Power BI a upustit od obřích excelovských tabulek? V power BI můžeme pro modelování využít STAR schématu a tím vytvořit optimalizovaný model jak z hlediska výkonu, tak z hlediska použitelnosti. Zanořme se do tabulek faktů a dimenzí a jejich logického propojení. Ve výsledku nám pomohou odpovědět na klíčové otázky, díky kterým můžeme snadněji rozhodovat a plánovat!",https://medium.com/swlh/data-modeling-in-power-bi-what-is-it-and-why-is-it-useful-a4413e16c821,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-05-19-v-105250.png
Řízení skladových zásob - chutně a zdravě | Mňamka #180,"Řízení skladových zásob. Další typický datový usecase. Žádná firma, která má větší sklad, se prostě tomuto tématu nevyhne. Dělat to opravdu dobře a efektivně vyžaduje určité úsilí a bez kvalitních dat se to neobejde.  Taaakže, jak na to? Co budeme potřebovat? Na co si dát pozor? Pojďme si celý proces rozebrat na jednotlivé kostičky a poskládat tak, aby to fungovalo. Rado vás provede!",https://www.bizztreat.com/blog/rizeni-skladovych-zasob-chutne-a-zdrave-mnamka-180,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-05-27-v-100823.png
Jaké otázky dnes řeší datoví vědci? | Mňamka #181,S radostí sdílíme dál článek Adama Votavy! Zamýšlí se nad aktuálními tématy v datovém světě. O čem se mluví? Jak předpovídat poptávku v této nepředvídatelné době době? Mohla by vás zajímat Greykite library! Dále Stitch Fix a jejich zdravý přístup k datům v módním průmyslu. Třetí důležitý point je přirozený vývoj a mindsetový posun v AI a datových aplikacích. Buďme v obraze!,https://adamvotava.medium.com/?source=post_page-----8b9774b73ba8--------------------------------,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-05-27-v-103221.png
"Moderní data stack: Minulost, přítomnost, budoucnost | Mňamka #182","Data a datové produkty. Mají velký vliv, v průběhu času mění fungování celých týmů a následně společností. Podívejme se na dynamiku vývoje od roku 2012 do roku 2025.  Začalo to obrovským množstvím inovací, které odemykají zcela nové úrovně výkonu a efektivity.. Poté přišlo období zrání, vznikající produkty byly nasazeny na trh, vylepšily svou technologii a doplnily své funkce. Nyní jsou tyto produkty připraveny působit jako základ, na kterém lze stavět postupné inovace. Pohodlně se usaďte a mrkněte se na video!",https://www.youtube.com/watch?v=1Zj8gTLdf5s,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-05-27-v-104740.png
"Agilní implementace BI - nejlepší způsob, jak na to | Mňamka #183","Ptáte se, jaké jsou výhody agilního vývoje BI oproti tradičním rigorózním metodikám? Kdy se naopak tento přístup nemusí vyplatit? Za jakých okolností do toho šlápnout agilně a kdy si to raději rozmyslet? Jaké jsou naše zkušenosti s agilním vývojem BI? Za ty roky už jsme nějaké know-how v této oblasti posbírali a rádi nasdílíme dál!",https://www.bizztreat.com/blog/agilni-implementace-bi-nejlepsi-zpusob-jak-na-to-mnamka-183,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-06-02-v-110503.png
Data jako produkt | Mňamka #184,"„Snažme se o jednoduchost a dělejme pouze věci, které naše řešení potřebuje. To, že jsme mohli udělat něco víc fancy neznamená, že jsme to udělat měli.“ Říká Micha Kunze. A nám nezbývá, než souhlasit! Máme tu pár best practices datových inženýrů. Celým článkem se táhne výrazná červená nit: data jsou produkt. Jak vytvořit opravdu dobrý datový produkt? Jaké jsou vůbec cíle datových inženýrů? Jaké principy a postupy jim je pomáhají naplnit? Inspirujme se!",https://towardsdatascience.com/develop-your-data-as-a-product-f9ba268c4e20,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-06-02-v-114242.png
Power BI v Jupyter Notebook | Mňamka #185,"Jupyter Notebook - užitečný nástroj, který vědcům a datovým analytikům ulehčuje práci. A od konce května v něm jede také Power BI! Vyzkoušejte vkládání reportů a prvků Power BI do notebooků Jupyter. Budete moci exportovat data z vizuálů v sestavě Power BI do poznámkového bloku Jupyter pro podrobnou datovou analýzu. Můžete také filtrovat přehled pro rychlou analýzu nebo použít záložky k použití uloženého zobrazení!",https://powerbi.microsoft.com/en-us/blog/announcing-power-bi-in-jupyter-notebooks/,no image
A jak mám teda vybrat tu BI firmu? | Mňamka #186,"Sháníte někoho, kdo nabuší SQL, nebo potřebujete pomoct s architekturou? Chcete postavit komplet řešení a technologie máte koupené, nebo se vám hodí pomocná ruka s výběrem nástrojů? Máte ujasněné požadavky a nebo bude potřeba nejdřív zmapovat potřeby businessu? Nebo prostě jen tušíte, že ty data by Vám fakt mohly pomoct? BI je běh na dlouhou trať, v podstatě se jedná o nikdy nekončící proces. A parťáky na takový projekt je dobré vybírat opravdu pečlivě. Jirka stavbu firemního BI trefně přirovnává ke stavbě domu. Mrkněte, jak dobře vybrat!",https://www.bizztreat.com/blog/a-jak-mam-teda-vybrat-tu-bi-firmu-mnamka-186,https://www.bizztreat.com/files/responsive/360/0/screenshot-2021-06-10-at-154438.png
ETL vs. ELT: jak mění ELT datový trh? | Mňamka #187,"Podíl cloudových technologií na trhu narůstá. Nyní je celosvětově zhruba 50% všech obchodních dat uložených v cloudu. Ve snaze držet krok s digitální transformací a datovými trendy se stále častěji uplatňuje ELT přístup. ELT mění dynamiku datového světa. Je navržen tak, aby pomohl týmům opustit tradiční vrstvy zpracování dat. Zjednodušuje architekturu, nabízí agilní, vylepšený výkon. Pojďme se podívat na ELT a jeho srovnání s ETL. Proč ELT představuje rušivou sílu na datovém trhu?",https://medium.com/coriers/etls-vs-elts-why-are-elts-disrupting-the-data-market-5c2e0dc76d29,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-06-09-v-93438.png
Top 9 data science algoritmů | Mňamka #188,"Data science je pro spoustu lidí „raketová věda“. Co se za tímto názvem skrývá? Zkušený data scientist nás nechá nahlédnou do svého ToolBoxu. Bez jakých algoritmů se neobejde? Mrkněte na stručné a výstižné vysvětlení devíti základních algoritmů, které datoví vědci používají, aby z dat dostali co nejvíce!",https://data-flair.training/blogs/data-science-algorithms/,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-06-09-v-94600.png
"Automatizace, aneb když Excel nestačí | Mňamka #189","Když se řekne automatizace, vyvolá to v lidech často rozporuplné pocity. Jedni jásají, druzí se začnou pomalu bát o své místo. Je fajn se na to podívat z více úhlů pohledu. Trocha automatizace vám může jak mávnutím kouzelného proutku rozvázat ruce. Představte si, že ty čtyři hodiny, kdy jsou vašimi nerozlučnými parťáky tři klávesy „ctrl“, „céčko“ a „véčko“, můžete věnovat něčemu opravdu smysluplnému! Co si představit pod pojmem automatizace? Jaké jsou její výhody a kam může firmy posunout? Jak celý proces nastavit a jak automatizovat pomocí ETL pipeline? Všechno info zde!",https://www.bizztreat.com/blog/automatizace-aneb-kdyz-excel-nestaci-mnamka-189,https://www.bizztreat.com/files/responsive/360/0/photo-1526628953301-3e589a6a8b74.jpeg
Průvodce tvorbou KPIs  | Mňamka #190,"Dej člověku rybu a nasytíš jej jeden den, nauč jej rybařit a nasytíš jej na celý život. Pokud aplikujeme tuto myšlenku na KPIs, můžeme přirovnat KPIs připravené k okamžitému použití s rybou a vaše dovednosti při hledání dobrých ukazatelů se schopností rybařit. Pojďme zdokonalit naše schopnosti dobře stanovit a nastavit KPIs! Tento článek je kompletním průvodcem od A do Z. Proč KPIs v praxi často nefungují tak, jak bychom si přáli? A jak na to, aby pro nás byly opravdovým přínosem? Ponořme se k základům tvorby kvalitních KPIs!",https://bscdesigner.com/kpis-guide.htm,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-06-15-v-95818.png
Power BI vs. Tableau: Data Viz Duel | Mňamka #191,"Power BI vs. Tableau. Na každém z těchto nástrojů „něco je“. To, který z nich je „nejlepší“ záleží především na nás, našich prioritách, na našem konkrétním use case. V čem jsou tedy specifické a jak se rozhodnout, který je pro nás vhodnější? Jaké jsou jejich výhody/nevýhody? Mrkněte na srovnání těchto nástrojů z různých úhlů pohledu!",https://helendarmi-hd.medium.com/microsoft-power-bi-vs-tableau-a-data-viz-duel-3a8f8033a368,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-06-15-v-105727.png
"Machine learning, modelování, predikce... jsou na ně vaše data připravena? | Mňamka #192","Firmy jsou často ochotny vynaložit nemalé prostředky na sestavení různých machine learning modelů nebo predikcí. V datech právem vidí konkurenční výhodu. Jenže... jen zlomek těchto modelů je nakonec úspěšně použit. Kde jsou ty pasti, do kterých modely padají? Předchozí analýza dokáže odhalit největší rizika. Na co si posvítit, než se do modelů pustíme? Dostatek kvalitních dat je pomyslný základ, ale zdaleka to nestačí. Bára dala dohromady kompletní přehled, který vychází z její praxe!",https://www.bizztreat.com/blog/machine-learning-modelovani-predikce-jsou-na-ne-vase-data-pripravena-mnamka-192,https://www.bizztreat.com/files/responsive/360/0/photo-1527474305487-b87b222841cc.jpeg
Jak moderní data stack otevírá agilitu napříč maloobchodem?| Mňamka #193,"Nakupování je dnes možné odkudkoliv a model úspěchu v retailu se neustále vyvíjí a mění. Vyzkoušené, osvědčené techniky zastarávají. Většina obchodníků nezvládá dostatečně agilně reagovat na změny v požadavcích spotřebitelů. Agilní analytika proto představuje velkou konkurenční výhodu. Firmy často mají hromady dat, ale nedokážou je efektivně využívat. Jak může pomoci moderní data stack, který značně usnadňuje získávání dat z nových, různých systémů a jejich kombinaci do „jedné pravdy“?",https://www.tableau.com/about/blog/2021/5/how-modern-data-stack-unlocking-agility-across-retail-industry,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-06-22-v-115353.png
Reverzní ETL | Mňamka #194,Datová infrastruktura prochází dynamickým vývojem. Postupně se posouváme od ETL k ELT. Nyní přichází na světlo světa další nový přístup – tzv. Reverzní ETL. Stává se další klíčovou součástí moderního data stacku. Co je reverzní ETL a s jakými use cases vám může pomoci?,https://tejasmanohar.medium.com/what-is-reverse-etl-6f228a14f6ec,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-06-22-v-115801.png
Churn prediction model | Mňamka #195,"Získávat nové zákazníky je pro firmy velmi drahé. Snižovat churn je proto pro mnohé z nich jednou z priorit. Pokud dokážeme včas rozeznat tendenci k odchodu určitého zákazníka, máme šanci toto rozhodnutí zvrátit. Co je churn prediction model a jak na něj? Co potřebujeme, abychom byli schopni vytvořit opravdu dobrý model? Jak takový model vypadá a co s ním dál? Adam sepsal své zkušenosti!",https://www.bizztreat.com/blog/churn-prediction-model-mnamka-195,https://www.bizztreat.com/files/responsive/360/0/paul-felberbauer-idnobu5k-80-unsplash.jpg
"Definování spádových oblastí: 4 otázky, které zajímají retail | Mňamka #196","Spádové oblasti. Denní chléb retailu. Jak lze vytěžit maximum ze svých spádových oblastí? CleverMaps dokáže vizualizovat spádovou oblast pomocí snadno čitelných map. Kdo jsou vaši zákazníci a odkud pocházejí? Jaký je váš podíl na trhu v celé prodejní síti? Existují ve vaší prodejní síti obchody, které se navzájem kanibalizují? Kde byste měli otevírat nové obchody, aniž byste kanibalizovali své vlastní podnikání? Nahlédněte, jak to funguje!",https://www.clevermaps.io/blog/defining-catchment-areas-4-questions-retailers-need-to-ask,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-06-28-v-113007.png
Jak formuje self service BI firemní kulturu?| Mňamka #196,"Firmami teče spousta informací, často dost rozdílných a nekonzistentních. „Jedna pravda“, která je napájena všemi systémy a nástroji, na nichž firma funguje je zn. ideál. Ruku v ruce s tímto přístupem jde i proměna firemní kultury, která se často stává otevřenější, lidé se stávají lepšími konzultanty, business roste právě díky využití dat. Práce na dálku funguje mnohem lépe. Každý se může odkudkoliv a snadno dostat k tomu, co potřebuje. Kde začít, když se rozhodneme vydat na cestu digitální transformace? Jaký bude mít tato změna vliv na firemní kulturu?",https://www.domo.com/blog/what-a-shift-to-self-service-bi-did-for-a-companys-culture/,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-06-28-v-112416.png
Řízení datové kvality: Data Governance | Mňamka #198,"Mít pořádek v datech je pro mnoho firem sen. Data Governance je komplexní a jde ještě hlouběji. O co opravdu jde? Pojďme se na to podívat! Celé je to o strategické správě dat – propojuje podnikovou strategii a data s cílem vytvořit takové prostředí pro operace s daty, které bude produkovat kvalitní a důvěryhodné výstupy pro podporu rozhodování organizace. Proč se o ni teď tolik mluví? A jaké oblasti s ní souvisí? Zjistěte víc!",https://www.bizztreat.com/blog/rizeni-datove-kvality-data-governance-mnamka-198,https://www.bizztreat.com/files/responsive/360/0/shutterstock-1630192207.jpg
Osm příkladů real-time datové analytiky | Mňamka #199,"Real-time analýza využívá streamovaná data a dokáže jim dát smysl rychle, přesně a pohotově. Může pomoci identifikovat fake news, chránit bankovní účty a kreditní karty, přispívá k včasnému odhalení hackerských útoků. Policie pracuje v reálném čase se zvukovými daty a technici díky ní dokáží včas detekovat poruchy u letadel, strojů apod. Pojďme se podívat na několik příkladů, ve kterých má real-time analýza velký smysl!",https://www.linkedin.com/pulse/8-best-examples-real-time-data-analytics-bernard-marr/?trk=eml-email_series_follow_newsletter_01-hero-1-title_link&midT,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-07-01-v-154824.png
Co když... musíte důvěřovat svým dashboardům? A proč bývá 95% z nich rozbitých? | Mňamka #200,"BI nástroje jsou mocné a ztratit nad nimi kontrolu můžeme poměrně snadno. A rychle. Jak objem dat narůstá, stane se, že víc lidí vytvoří více dashboardů a je v tom nepořádek. To důležité se ztrácí a nalezení relevantních čísel je obtížné. Lidé jsou ztraceni a začnou svůj BI tool nenávidět. Takže, jak implementovat self-service BI, aniž bychom nad BI tolly ztratili kontrolu? Mrkněte na pár užitečných tipů!",https://medium.com/castor-app/how-do-companies-deal-with-dashboard-chaos-19178b4c9701,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-07-01-v-155534.png
Jak využít účetní systém Pohoda (a jiné datové zdroje) v BI? | Mňamka #201,"Vědět, v jaké je firma finanční kondici a kam pluje je jedna z klíčových věcí pro její správné kormidlování. Jenže jak to dát všechno dohromady? Jak využít všechny ty datové zdroje, které máme k dispozici? Potřebujete mít všechny finanční pohledy aktuální pár minut po zaúčtování dokladu? Pojďme se na to podívat krok za krokem – jen namátkově vytvoření mappingů, očištění dat, datový model a na závěr už chybí jen pár vymazlených dashboardů!",https://www.bizztreat.com/blog/jak-vyuzit-ucetni-system-pohoda-a-jine-datove-zdroje-v-bi-mnamka-201,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-07-12-v-112659.png
Jak si přidat vlastní KPIs do Airflow | Mňamka #202,"Airflow nám umožňuje programově vytvářet, plánovat a následně sledovat workflow. Standardní UI v Airflow nám umožňuje zobrazit pipelines a filtry. Jenže.. jak se zvyšuje počet pipelines, stává se mnohem složitější vyfiltrovat to, co potřebujeme. Jak si přidat vlastní pohledy/filtry na vaše DAGs v Airflow? Podívejte se, jak na to!",https://medium.com/groupon-eng/how-to-add-custom-kpis-to-airflow-ac09eb1bf3e1,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-07-01-v-160555.png
Seznamte se s Kats - jednotným kontaktním místem pro analýzu časových řad | Mňamka #203,"Pojďme se podívat na Kats – novou knihovnu v Pythonu pro analýzu časových řad! Kats je elegantně použitelný framework pro obecnou analýzu časových řad, včetně předpovědí nebo vícerozměrné analýzy a extrakce/vložení funkcí. Poskytuje klasické i pokročilé techniky pro modelování dat časových řad!",https://engineering.fb.com/2021/06/21/open-source/kats/,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-07-02-v-93424.png
Desatero pro tvorbu dashboardů | Mňamka #204,"Univerzální návod, jak dát dohromady kvalitní dashboard, asi neexistuje. Každopádně náš cíl je vždy stejný: dashboard, který bude konzument s radostí a pravidelně využívat. Jenže jak na to? Máme tu desatero pro tvorbu dashboardů! Na co se zaměřit a čeho se vyvarovat? A jaký je ten první krok, kterým to celé odstartovat? Know-how zkušeného datového detektiva k nezaplacení!",https://www.bizztreat.com/blog/desatero-pro-tvorbu-dashboardu-mnamka-204,https://www.bizztreat.com/files/responsive/360/0/shutterstock-718643389.jpg
Jak může open-source pomoct vyřešit fragmentaci datových konektorů | Mňamka #205,"Datové týmy investují mnoho času a energie do budování a udržování in-house konektorů v rámci stávajícího ETL řešení. Proč? Zaprvé nejsou ani zdaleka pokryty všechny konektory, které jsou nezbytné pro fungování. Další zádrhel je v neschopnosti vyřešit replikaci databázového systému. A právě open-source může být smysluplná cesta, jak z toho ven!",https://towardsdatascience.com/why-etl-needs-open-source-to-address-the-long-tail-of-integrations-5394c058c326,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-07-20-v-81509.png
SQL tutorial | Mňamka #206,"Chcete se naučit pracovat s různými verzemi SQL, nebo si jen potřebujete připomenout, jak nějaká SQL funkce funguje? Můžete začít třeba hned teď a tady! Pojďme se podívat na přehledný SQL tutoriál, který vás provede používáním SQL v různých databázových systémech. A pokud si chcete rovnou vyzkoušet to, co jste se právě naučili, najdete tu také spoustu různých příkladů! Na závěr si pak můžete otestovat, jak jste na tom ☺",https://www.w3schools.com/sql/default.asp,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-07-12-v-141848.png
Logika data warehousu a data martu | Mňamka #207,"Když začneme řešit data, hned na začátku je fajn položit si základní otázku: v jaké podobě mít svá data uložená tak, abychom je mohli skutečně efektivně používat pro řízení svého byznysu? Jedním z možných řešení je vytvořit tzv. data warehouse, popř. data marts. Co to je? Jaké mají vlastnosti? Co by měli umět? Jaké využíváme přístupy k data warehousingu? Cloud nebo on-premise? Kuba to všechno v kostce sepsal!",https://www.bizztreat.com/blog/logika-data-warehousu-a-data-martu-mnamka-207,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-07-21-v-82517.png
Pět strategií pro čtení tabulek a grafů | Mňamka #208,"V praxi často potřebujeme porozumět, interpretovat a odvodit informace z dat uvedených v tabulkách a různých typech grafů. Jenže to může být docela oříšek. Jak na to? Co konkrétně sledovat a na co si dát pozor? Podíváme se na pět strategií, které vám s tím mohou pomoci!",https://theolivebook.com/5-strategies-for-reading-tables-and-graphs/,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-07-12-v-154030.png
Jak učit (malé) děti datovou analýzu? | Mňamka #210,"Máte doma malého analytika? My jich máme v bizztreatu hned několik. A jsou to koumáci. Jak malým dětem přiblížit svět datové analýzy? Jednoduše, data jsou všude kolem nás ☺ a jak tedy na to? Eva dala dohromady hromadu tipů! Patterny, predikce, vizualizace, pochybování.. P.S. připravte si zásobu bonbónů nebo Lego kostiček!",https://www.bizztreat.com/blog/jak-ucit-male-deti-datovou-analyzu-mnamka-210,https://www.bizztreat.com/files/responsive/360/0/shutterstock-492921907.jpg
Business Intelligence vs. datová analýza | Mňamka #211,"Když mluvíme o datech, obvykle narazíme na řadu různých pojmů/termínů a buzzwordů. Mezi nimi určitě i Business Intelligence nebo datová analýza. Vnímáte v nich nějaký rozdíl? Zásadní roli v obchodní strategii společností hrají oba. Pojďme se podívat na to, v čem si jsou podobné a co je odlišuje. A jak je využít v tandemu tak, abyste z nich dostali co nejvíce!",https://www.import.io/post/business-intelligence-vs-data-analytics/,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-07-13-v-111404.png
Apify - jak na to | Mňamka #212,"O Apify už mnoho z vás určitě slyšelo. Jejich parketa je web scraping. Chtěli byste vědět, co je to web scraping, jaký má smysl a k čemu se používá nebo jak s ním začít? The Beginner's Guide To Web Scraping by Apify tady na vás čeká!",https://www.bizztreat.com/blog/apify-jak-na-to-mnamka-212,https://www.bizztreat.com/files/responsive/360/0/02be2dede49cec6ffca6e8783797def7.png
Embedovaná analytika vol. 2 | Mňamka #213,"Embedovaná analytika je skvělá věc. Vidět přehledná data přímo v rámci vašeho CRM, ERP nebo třeba intranetu umožňuje mít aktuální data neustále po ruce a na očích. Už je to nějaký ten pátek, co JT natočil video, kde v kostce embedovanou analytiku představil. Dnes se ponoříme hlouběji. Pojďme se podívat na to, co to znamená „rozjet embedovanou analytiku“ v produkčním prostředí, na co při tom myslet a co vzít v úvahu?",https://www.bizztreat.com/blog/embedovana-analytika-vol-2-mnamka-213,https://www.bizztreat.com/files/responsive/360/0/shutterstock-1134003470.jpg
Zajímají vás veřejné statistiky? Jak je číst a jak se v nich vyznat? | Mňamka #214,"Zajímají vás veřejné statistiky? Na první pohled to může znít trošku suše, ale vyznat se v nich je rozhodně plus! Oni jsou totiž takovou pomyslnou důkazní základnu pro rozhodování a mohou nám pomoci identifikovat různé problémy, příležitosti, sledovat pokrok, hodnotit výsledky a tak nějak celkově porozumět světu. Umět v nich číst je skvělé. Sdílíme dál materiál od australské národní statistické agentury, kde je srozumitelně vysvětleno mnoho statistických konceptů a pojmů!",https://www.abs.gov.au/websitedbs/D3310114.nsf/Home/Statistical+Language?OpenDocument,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-07-14-v-104955.png
The Ultimate Guide to Google Data Studio CHAPTER 1 | Mňamka #215,"Vitamin BI Education sdílí datový kurz a protože zastávají názor, že nemá cenu učit se „co?“ aniž bychom věděli „proč?“, tak je to fakt komplexní. Kurz obsahuje celý kontext potřebný k tomu, abyste se mohli zapojit i do složitějších oblastí používání Google BI tools! Od správy dat přes datovou analýzu až po vizualizace. Pro začátek je tu odkaz na první díl, který se nyní sdílí na Youtube! K dispozici je i druhý díl a pokud splní target v počtů views a likes, postupně nasdílí kurz úplně celý!",https://www.youtube.com/watch?v=_PLRDK5z-00,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-07-14-v-113725.png
Pay as you go vs. FTFP| Mňamka #216,"Pay as you go nebo Fixed Time Fixed Price? Při rozhodování se určitě vyplatí zvážit  nejen velikost a dopady rizik, ale také charakter projektu, očekávané výstupy nebo prostředí, ve kterém má projekt probíhat. Každý z těchto přístupů má své výhody a nevýhody pro obě strany. Pojďme se podívat na to, kdy je vhodnější použít kterou strategii a na co dát pozor.",https://www.bizztreat.com/blog/pay-as-you-go-vs-ftfp-mnamka-216,https://www.bizztreat.com/files/responsive/360/0/shutterstock-1493648954.jpg
Get On Board With Data as a Service | Mňamka #217,"Data as a service rezonuje datovým světem čím dál tím víc. A dává to smysl. BI, data a cloud postupně konvergují blíž a blíž k sobě. Co to znamená pro budoucnost datové analytiky? V tomto díle Founders Focus Roman Staněk zdůrazňuje, co je dobré vědět o datové analýze do budoucna a hovoří o vývoji a trendech, kterým rozhodně stojí za to věnovat pozornost!",https://upside.com/blog/business-resources/think-differently-about-data-analytics/,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-07-15-v-94604.png
Naučte se Python s Pandas Basics | Mňamka #218,"Taky vidíte v Pythonu velký potenciál, ale zatím jste do toho pořádně nešlápli? Teď máte příležitost! Pandas Basics je bezplatný interaktivní výukový program Pythonu. Vizí celého projektu je učit programování v prohlížeči pomocí krátkých, ale efektivních cvičení. Vše je podpořeno videi instruktorů, kteří opravdu ví. A pokud jste už o pár kroků dál, můžete se  vrhnout rovnou na test a získat Python certifikát!",https://www.learnpython.org/en/Pandas_Basics,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-07-15-v-91356.png
Vytváření enterprise datové strategie | Mňamka #220,"Dobře promyšlená, komplexní datová strategie neřeší jen data. Definuje plán, který zahrnuje procesy, lidi a technologie. Vše začíná zamyšlením nad zásadními otázkami. Jaké to jsou? V tomto článku je trefně popsaných osm elementů, na které se vám vyplatí zaměřit při tvorbě datové strategie.",https://www.linkedin.com/pulse/crafting-your-enterprise-data-strategy-paddy-padmanabh-padiyar/?trackingId=xv9QTL6yzblHEahD68scyA%3D%3D,https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-07-22-v-100554.png
